pair_id	han_sentence	viet_sentence
HVB_001_3189	汉乾佑中举进士中等，解褐曹州主簿。	đậu tiến-sĩ, được bổ làm chủ-bộ Tào-Châu.
HVB_001_3190	初调引对，便殿太祖闻其名，擢授太子中允，知北海军。	Lúc mới tuyển-bổ, được vào tâu việc ở đền riêng của vua. Thái-Tổ nghe tiếng, cất lên làm chức Thái-Tử Trung-Doãn, coi Bắc-Hải quân-khu
HVB_001_3191	及征南马步军转运使。	và làm chức Chinh-Nam Mã-Bộ-Quân Chuyển-Vận-Sứ.
HVB_001_3192	太宗兴兵讨交址不利，仲宣以交址炎热瘴疠，士卒未战死者十二三，虽得之不能守。	Thái-Tông dấy binh đánh Giao-Chỉ, không được thắng lợi. Trọng-Tuyên cho rằng đất Giao-Chỉ oi-bức độc-địa, quân lính chưa giao-chiến, mười phần đã chết mất hai ba, tuy đánh hơn cũng không giữ được
HVB_001_3193	抗疏极陈其事，又恐论奏稽缓，即以便宜从事，罢其兵屯诸郡，开府出缗钱赏给士卒，自劾矫诏之罪。	bèn dâng sớ điều-trần phản-kháng. Lại e ngày giờ trể nãi, lập tức tự tiện bãi binh, khiến các quận phát tiền kho cấp thưởng cho quân-sĩ, rồi dâng sớ tự nhận tội kiểu-chiếu (tự tay thay đổi chiếu-chỉ nhà vua) của mình.
HVB_001_3194	太宗嘉之，降玺书褒谕。	Vua Thái-Tông khen ngợi, xuống chiếu ban khen.
HVB_001_3195	仲宣即草檄以谕交州渠帅，遂送款内附，修职贡。	Trọng-Tuyên liền thảo hịch-văn chiêu-dụ cừ-soái Giao-Châu. Giao-Châu muốn nạp lễ xin nội-phụ, lo việc cống-hiến.
HVB_001_3196	迁仲宣谏议大夫，领军使如故。	Trọng-Tuyên được thăng hàm Gián-Nghị đại-phu, lĩnh chức quân-sứ như trước.
HVB_001_3197	宋杨交，绍兴初为钦州太守。	Đời Tống, Dương-Hữu, vào khoảng đầu niên-hiệu Thiệu-Hưng (1131), làm Thái-Thú Khâm-Châu.
HVB_001_3198	以交址遣使争田地界，交植铁枪于庭曰：若必要地界，请鏖战一场。	"Lúc ấy có sứ Giao-Chỉ tranh luận về giới-hạn ruộng đất. Hữu cắm một cây thương bằng sắt ở giữa sân và nói rằng: ""Nếu muốn tranh địa-giới, thì đánh nhau một trận để quyết hơn thua""."
HVB_001_3199	交使惕息而退。	Sứ Giao-Châu sợ hãi lui ra.
HVB_001_3200	其邦人犹志之，呼为杨铁枪。	Người trong nước nhớ việc ấy, gọi Dương-Hữu là Dương-Thiết-Thương.
HVB_001_3201	大元延佑七年，海南穷民掠百姓女子入安南，鬻为婢。	Năm Diên-Hựu thứ 7 (1320) nhà Đại-Nguyên, dân bần cùng ở Hải-Nam bắt con gái của dân-chúng đem vào An-nam bán làm con ở.
HVB_001_3202	国王闻之，遣人擒获，追其元鬻人口，遣使送还海北海南元帅府。	Quốc-chủ nghe việc ấy, khiến người theo bắt được bọn cướp người và truy hồi các người bị bán, khiến sứ đưa về phủ Nguyên-Soái ở Hải-Nam.
HVB_001_3203	历代名贤杂题陆士衡赠交州刺史顾秘公直。	Thơ đề Vịnh của Danh-hiền các Triều-đại. Thơ của Lục-Sĩ-Hoành tặng Thứ-Sử Giao-Chỉ là Cổ-Bí tự Công-Chân.
HVB_001_3204	顾侯体明德，清风肃已迈。	Cố-Hầu gặp buổi thịnh, Hoạn lộ lướt thanh phong.
HVB_001_3205	发迹翼藩后，藩后天王改。	Phiên-Hậu từng vua giúp, Nam-Châu lại ruỗi giong.
HVB_001_3206	授抚南裔，伐鼓五岭表，扬旌万里外。	Trống vang ngoài năm núi, Cờ phất vượt muôn trùng.
HVB_001_3207	远绩不辞小，立德不在大。	Dù nhỏ, nên lánh trọc, Chẳng to, cũng lập công.
HVB_001_3208	高山安足凌，巨海犹萦带。	Non cao chi ngại vượt, Bể cả chỉ quanh vòng.
HVB_001_3209	惆怅瞻飞鸢，引领望归旆。	Buồn bã xem diều liệng, Cờ về nhướng cổ trông.
HVB_001_3210	沈佺期贬骧州。	Thơ của Thẩm-Thuyên-Kỳ khi bị biếm sang Hoan-Châu (Hai Bài).
HVB_001_3211	我来交址郡，南与贯胸连。	Nghe đồn Giao-Chỉ quận, Nam với Quán-Hung liên.
HVB_001_3212	四气分寒少，三光置日偏。	Ngày lạnh chia mùa ít, Mặt trời bổ bóng thiên.
HVB_001_3213	尉佗曾取国，翁仲久游泉。	Úy-Đà từng dựng nước, Sĩ-Nhiếp đã xa miền.
HVB_001_3214	邑屋遗氓在，鱼盐旧产传。	Làng xóm liên nhà ở, Ngư diêm nối nghiệp truyền.
HVB_001_3215	越人遥捧翟，汉将下看鸢。	Người Giao dâng trĩ múa, Tướng Hán ngắm diều lên.
HVB_001_3216	北斗崇山挂，南风涨海牵。	Đầu bắc sườn non quẩy, Gió nam mặt biển rền.
HVB_001_3217	别离频破月，容鬓骤催年。	Biệt ly bao quản tháng, Râu tóc đã kinh niên.
HVB_001_3218	昆弟推由命，妻孥割付缘。	Thân thuộc than phần số, Vợ con cắt nợ duyên.
HVB_001_3219	梦来魂尚扰，愁委疾空缠。	Mộng àn, hồn bối rối, Sầu chất, bệnh triền miên.
HVB_001_3220	虚道崩城泪，明心不应天。	Thôi chớ muôn hàng lệ, Lòng chẳng thấu Hoàng-thiên.
HVB_001_3221	度安海入龙编。 (Vượt	bể vào Long-Biên).
HVB_001_3222	自昔闻铜柱，行来向一年。	Từ trước nghe đồng trụ, Một năm vừa trải qua.
HVB_001_3223	不知林邑地，犹隔道明天。	Đất Lâm-ấp chẳng biết, Trời đạo-minh còn xa.
HVB_001_3224	雨露何时及，京华若个边。	Bao thuở nhuần mưa móc, Bên trời cách Kinh-hoa.
HVB_001_3225	思君无限泪，堪作日南泉。	Nhớ ai lụy chan chứa, Tợ suối Nhật-Nam sa.
HVB_001_3226	权德舆送都护裴秦。	Thơ của Quyền-Đức-Dư đưa chân Đô-Hộ Bùi-Thái.
HVB_001_3227	忽佩交州印，初辞列宿文。	Bổng đeo Giao-Chỉ ấn, Bằng bối tạm chia tay.
HVB_001_3228	莫言方任远，且喜主忧分。	Quan nhiệm dù xa cách. Chúa lo mừng được thay.
HVB_001_3229	迥转朱鸢路，连飞翠羽群。	Chu-Diên đường khuất khúc, Phỉ-túy bay liền bầy.
HVB_001_3230	戈船航涨海，旌旆卷炎云。	Thuyền đội vượt sóng biển, Sinh kỳ cuốn khói mây
HVB_001_3231	绝徼褰帷识，名香夹毂焚。	Cõi xa vén màn thấy, Hang núi khói hương bay.
HVB_001_3232	怀来通北户，长养洽南薰。	Bắc-Việt mừng yên vỗ, Nam-huân sách đức dày.
HVB_001_3233	暂叹同心阻，行看异绩闻。	Bạn thân than tạm biệt, Công lạ chờ có ngày.
HVB_001_3234	归时无所欲，薏苡或烦君。	Ý-dĩ quà bên ấy, Ngày về, dám phiền ai.
HVB_001_3235	皮日休刺都护李琢虐政民叛。	Thơ của Bì-Nhật-Hưu chê Đô-Hộ Lý-Trác làm việc quan tàn bạo, nhơn dân phản loạn.
HVB_001_3236	南方不择使，致我交址覆。	Phương nam chẳng triệu-hồi đô-hộ, Khiến Giao-Châu một độ ngửa nghiêng.
HVB_001_3237	联绵三四年，流为中夏辱。	Kể từ ba bốn năm liền, Trung-nguyên nhục nhã liên miên lắm hồi.
HVB_001_3238	儒者鬭即退，武者兵则黩。	Kẻ nhu nhược thụt lùi trước trận, Người oai hùng mấy bận dùng binh.
HVB_001_3239	军庸满天下，战将多金玉。	Quân-nhu hao tốn sinh-linh, Mấy tay chiếu-tướng mặc tình kiếm ăn.
HVB_001_3240	刮得齐民癰，分为猛士禄。	Nạo xương-tủy nhân-dân quá-mức, Để đem làm lương-thực quân-nhân.
HVB_001_3241	雄健许昌师，忠武冠其族。	Hứa-Xương hùng hổ tướng-quân, Hơn người oai võ mười phần hiên ngang.
HVB_001_3242	去为万骑风，住作一川肉。	Mạnh như gió, kéo sang muôn kỵ, Biến thành thây lấp bí giòng sông.
HVB_001_3243	时有残卒回，千门万户哭。	Có người sống sót hồi tông, Muôn nhà trông thấy hãi hùng khóc than.
HVB_001_3244	哀声动闾里，怨气成山谷。	Tiếng ai oán lan tràn thôn dã, Khí căm hờn đầy cả núi hang.
HVB_001_3245	谁能听昼鼙，不忍看金镞。	Ngọn cờ tiếng trống bẽ bàng, Ai mà nghe thất cho đang tấm lòng?
HVB_001_3246	念此向谁羞，悠悠颍川绿。	Biết ai mà thở than cùng? Dĩnh-Xuyên cổ-lục mấy trùng xa xa.
HVB_001_3247	韩愈越裳琴操。	Bài đàn Việt-Thường của Hàn-Dũ.
HVB_001_3248	雨之施，物以孳。	Mưa phải thì, Vận tốt tươi
HVB_001_3249	我何意于彼为。	Nào ta có ý gì với ai?
HVB_001_3250	自周之先，其艰其勤，以有疆宇，私我后人。	Từ thuở Thành-Chu, Chăm chỉ gian lao, Mở mang bờ cõi, Lưu truyền đời sau.
HVB_001_3251	我祖在上，四方在下。	Ngày nay Thánh-hoàng, Ngự trị bốn phương.
HVB_001_3252	厥临孔威，敢戏以侮。	Oai linh lừng lẫy, Ai dám khinh thường.
HVB_001_3253	孰荒于门，孰治于田。	Nhà không bỏ trống, Ruộng có người cày.
HVB_001_3254	四海既均，越裳来臣。	Việt-Thường thần phục, Bốn bể vui vầy.
HVB_001_3255	许浑登尉佗楼。	Thơ của Hứa-Hồn làm khi lên lầu Úy-Đà.
HVB_001_3256	刘项持兵鹿未穷，自乘黄屋岛夷中。	Hạng, Lưu đương mãng đuổi hươu Tần, Hoàng-ốc nghênh ngang chốn hải-tân.
HVB_001_3257	南来有国任嚣力，北向称臣陆贾功。	Cậy sức Nhâm-Ngao từng dựng nước, Nghe lời Lục-Giả lại xưng thần.
HVB_001_3258	李郢送友之岭南。	Thơ Lý-Sinh tiễn bạn đi Lĩnh-Nam.
HVB_001_3259	关山迢递古交州，岁晏怜君走马游。	Xa khơi non nước cõi Giao-Châu, Thương kẻ năm tàn ruổi vó câu.
HVB_001_3260	谢氏海边逢姹女，越王台上见青牛。	Bên biển Tạ-Công ngời chất bạc, Trên đài vua Việt thoáng nhìn trâu.
HVB_001_3261	嵩台月照啼猿曙，石室烟含古桂秋。	Lều tranh vượn hú trăng soi sáng, Nhà đá cây già khói tỏa thu.
HVB_001_3262	回首长安五千里，刺桐花下莫淹留。	Ngảnh mặt Trường-An nửa vạn dặm, Gốc đồng bóng mát chớ yêm lưu.
HVB_001_3263	张籍山中赠日南僧。	Thơ của Trương-Tịch chơi núi tặng thầy tu quận Nhật-Nam.
HVB_001_3264	独向双峯老，松门闭两涯。	Trong núi một sư già, Cửa tùng khép mưa sa.
HVB_001_3265	翻经上蕉叶，挂衲落藤花。	Dở kinh trên lá chuối, Rủ áo dưới bông la.
HVB_001_3266	甃石新开井，穿林自种茶。	Xây đá mới đào giếng, Phá rừng tự trồng trà
HVB_001_3267	时逢海南客，蛮语问谁家。	Hải-nam có khách đến, Trăm tiếng thổ, hỏi nhà.
HVB_001_3268	司马阙题伏波庙。	Thơ của Tư-Mã để đền thờ Phục-Ba.
HVB_001_3269	汉令班南海，蛮兵避郁林。	Biển Nam ban lệnh Hán, Rừng Uất đuổi binh Mường.
HVB_001_3270	天涯分柱界，徼外贡输金。	Đồng-trụ chia biên-giới, Hoàng-kim cống quân-vương.
HVB_001_3271	坐失奸臣意，谁明报主恩。	Ý gian-thần đã trải, Lòng báo-quốc ai thương.
HVB_001_3272	一棺忠勇骨，漂泊瘴烟深。	Lam-chướng đành trôi giạt, Trung dũng một hòm xương.
HVB_001_3273	曾渊子客安南见进奉使回口占。	Tăng-Uyên-Tử khách-ngụ An-Nam, thấy Tiến-Phụng-Sứ về, khẩu chiếm bốn câu.
HVB_001_3274	安南莫道是天涯，岁岁人从蓟北回。	An-nam ai bảo xa xăm, Kế-Châu có kẻ hằng năm đi về.
HVB_001_3275	江北江南亲故满，三年不寄一书来。	Giang-Nam, Giang-Bắc bạn bè, Ba năm thư-tín, chẳng hề gửi thăm.
HVB_001_3276	至元以来名贤奉使安南诗侍郎李思衍两山，世子燕席索诗。	Thơ của các danh-nhân đi sứ An-nam, từ niên-hiệu Chí-Nguyên trở xuống. Thị-Lang Lý-Tư-Diễn hiệu Vũ-Sơn. Thơ làm trong tiệc theo lời yêu-cầu của Thế-Tử. Bài I.
HVB_001_3277	乾坤气运会贞元，皓月腾空息瘴烟。	Càn-khôn nay gặp hội trinh-nguyên, Trăng sáng làu làu, chướng-khí tan.
HVB_001_3278	北阙星驰新诰命，南交春转旧山川。	Cõi bắc ruỗi sao ban cáo-mệnh, Trời nam xuân tỏa khắp giang-san.
HVB_001_3279	存诚乃可以事帝，保国无如是畏天。	Cảm-thông thờ chúa lòng tua kính, Kiêng sợ oai trời nước mới an.
HVB_001_3280	光觐紫宸归化近，山河带砺保千年。	Quy thuận nay mai chầu Tử-bệ, Non mòn biển cạn vững muôn ngàn.
HVB_001_3281	世子和前韵，有自顾不才惭锡土，只缘多病欠朝天之句，即席次韵。	"Bài-thơ nầy Thế-Tử họa vần ngay trong tiệc rượu, có hai câu như sau: ""Tự thẹn không tài may được đất, Chỉ nhân hay ốm lỗi chầu trời""."
HVB_001_3282	雨露汪洋普汉恩，凤衔丹诏出红云。	Mưa móc ơn trên khắp dẫy đầy, Chiếu son phượng ngậm xuống từng mây.
HVB_001_3283	拓开地角皆和气，净挟天河洗战尘。	Chiến-trần rửa sạch sông Ngân-Hán, Hòa-khí lan tràn chốn hải-nhai.
HVB_001_3284	尽道玺书十行下，胜如琴殿五弦薰。	Tỏ rõ thư Văn ban một lá, So bằng đàn Thuấn gẫy năm dây.
HVB_001_3285	乾坤兼爱无南北，何患云雷复有屯。	Trời che đất chở nam như bắc, Chẳng sợ vân lôi lại có ngày.
HVB_001_3286	行赆有礼，辞之，世子举陆贾事亹亹勉受，谢纪以诗。	Thế-Tử tặng vàng bạc. Tư-Diễn khước từ. Thế-Tử nhắc tích Lục-Giả ngày xưa đi sứ, Triệu-Đà cũng tặng vàng bạc, v.v..., ân cần nài ép. Tư-Diễn bèn làm một bài thơ từ tạ như sau:
HVB_001_3287	丝辔南来奉玉音，九重恻怛为民深。	Lời vàng căn-dặn lúc lên đường, Chín bệ vì dân nặng xót thương.
HVB_001_3288	蜀人爰命相如檄，越使何求陆贾金。	Yên Thục, Tương-Như vâng thảo hịch, Sứ Nam, Lục-Giả há tham vàng.
HVB_001_3289	冰雪孤忠臣子事，乾坤生物帝王心。	Tuyết băng trong trắng lòng thần-tử, Trời đất sinh thành, lượng đế-vương.
HVB_001_3290	从今但得天从欲，航海梯山岁献琛。	Ao ước từ nay trời thuận ý, Thê hàng chức cống mỗi năm thường.
HVB_001_3291	观棋。	Quan kỳ (xem đánh cờ).
HVB_001_3292	地席跏趺午坐凉，棋边袖手看人忙。	Tréo bàn ngồi mát lúc ban trưa, Cao thấp xem chơi một cuộc cờ.
HVB_001_3293	槟榔椰叶又春绿，送到谁家橘柚香。	Vôi trắng, trầu xanh, cau lại dẻo, Nhà ai hoa bưởi nức thơm đưa.
HVB_001_3294	安南柚花甚香如茉莉，岭北所无。 (Hoa	bưởi An-nam rất thơm như hoa lài, Lĩnh-Bắc không có thứ hoa ấy).
HVB_001_3295	儒学提举徐明善佐两山使交，春夜观棋赠世子。	Nho-Học đề-cử Từ-Minh-Thiện (giúp Vũ-Sơn đi sứ Giao-Châu, đêm xuân ngồi xem đánh cờ, tặng Thế-Tử một bài thơ).
HVB_001_3296	绿沉庭院月娟娟，人在壶中小有天。	Xanh um đình viện, nguyệt làu làu, Người dưới trời con chiếm một bầu.
HVB_001_3297	身共一枰红烛底，心游万仭碧霄边。	Đuốc đỏ một bàn ngồi xúm xít, Mây xanh muôn trượng nghĩ đâu đâu.
HVB_001_3298	谁能唤醒迷魂者，赖有旁观袖手仙。	Ai ngăn lỡ nước người trong cuộc, Nhờ có khoanh tay khách ngoại chầu.
HVB_001_3299	战胜将骄兵所忌，从新局面恐妨眠。	Thắng trận khoe-khoang binh tối kỵ, Muốn bày cuộc khác ngại canh thâu.
HVB_001_3300	尚书张显卿。	Thượng-thư Trương-Hiển-Khanh.
HVB_001_3301	迢递蛮烟锁暮霞，市朝人远隔喧哗。	Ngắm cảnh trời hôm khói mịt mờ, Xa nơi thành-thị đỡ huyên-hoa.
HVB_001_3302	孤虚庭院无多所，盛茂园林只一家。	Quạnh hiu đình viện không bao sở, Tươi tốt vuờn cây chỉ một nhà.
HVB_001_3303	南注雄津天汉水，东开高树木棉花。	Thiên-Hán bến nam tuôn mạch nước, Mộc-miên cây lớn trổ cành hoa.
HVB_001_3304	安南虽小文章在，未可轻谈井底蛙。	An-nam tuy nhỏ văn-chương thịnh, Ếch giếng, khuyên đừng chế giễu ngoa.
HVB_001_3305	尚书梁贡父荔枝花。	Thượng-Thơ Lương-Công-Phụ ăn trái vải ngẫu đề.
HVB_001_3306	一日二日香色异，千里万里驿程递。	Chỉ một đôi ngày đổi sắc hương, Phải nghìn vạn dặm trạm băng đường
